case_id,sigma,xi_quantile,runtime_seconds,clusters,noise_rate,internal_metric_points,ari,nmi,silhouette,selection_score,selected
aggregation,0.16,0.005,1.5398989999957848,7,0.01015228426395939,780,0.980687417132224,0.9756525629343341,0.4726512605019081,0.980687417132224,False
aggregation,0.16,0.01,1.200932334002573,7,0.015228426395939087,776,0.9770750816453105,0.9708649557856739,0.47196737394080035,0.9770750816453105,False
aggregation,0.16,0.02,1.604444707998482,7,0.025380710659898477,768,0.9707507882608241,0.9642153857555315,0.47087379385787376,0.9707507882608241,False
aggregation,0.16,0.05,0.7732001250042231,7,0.05583756345177665,744,0.9591795244794388,0.9546427719785344,0.46393192350134255,0.9591795244794388,False
aggregation,0.16,0.1,0.8155837919985061,7,0.10532994923857868,705,0.9393878273431012,0.923588212709501,0.4496726094271834,0.9393878273431012,False
aggregation,0.3,0.0,1.5244037909942563,5,0.0,788,0.8285566099345539,0.906676341832775,0.5197604314145265,0.8285566099345539,False
aggregation,0.3,0.005,0.9887395420009852,5,0.0,788,0.8285566099345539,0.906676341832775,0.5197604314145265,0.8285566099345539,False
aggregation,0.3,0.01,0.7274616659997264,5,0.0,788,0.8285566099345539,0.906676341832775,0.5197604314145265,0.8285566099345539,False
aggregation,0.3,0.02,0.5237721249941387,5,0.011421319796954314,779,0.8254969561259738,0.8984312138781637,0.5175441077542093,0.8254969561259738,False
aggregation,0.3,0.05,0.5828955839970149,5,0.011421319796954314,779,0.8254969561259738,0.8984312138781637,0.5175441077542093,0.8254969561259738,False
aggregation,0.4,0.0,1.6164879170028144,5,0.0,788,0.8108943297764017,0.8723557573551569,0.4919811005114744,0.8108943297764017,False
aggregation,0.4,0.005,0.6731290419993456,5,0.005076142131979695,784,0.809834943641683,0.8680609732001942,0.4918277409581114,0.809834943641683,False
aggregation,0.4,0.01,0.560191542004759,5,0.01015228426395939,780,0.8090775353136916,0.8659612324038434,0.4912475041570721,0.8090775353136916,False
aggregation,0.4,0.02,0.5354977079987293,5,0.02030456852791878,772,0.8084711857596137,0.8644871367408279,0.48912871061586244,0.8084711857596137,False
aggregation,0.4,0.05,0.5313627499999711,4,0.050761421319796954,748,0.8033619760885287,0.8552296953182306,0.5688692998616135,0.8033619760885287,False
aggregation,0.3,0.1,0.48311616700084414,4,0.10025380710659898,709,0.7956226546071745,0.8596086441403867,0.5703648362653341,0.7956226546071745,False
aggregation,0.4,0.1,0.5516710410011001,4,0.09517766497461928,713,0.776840898369585,0.8247115191991825,0.5648659144007704,0.776840898369585,False
aggregation,0.12,0.0,0.75384783300251,18,0.015228426395939087,776,0.6579866272544235,0.7943689647132591,0.2060467560614662,0.6579866272544235,False
aggregation,0.12,0.005,0.7954017500014743,18,0.02030456852791878,772,0.6530290319413441,0.7886912410310458,0.20704508385653111,0.6530290319413441,False
aggregation,0.12,0.01,0.9077878749958472,18,0.025380710659898477,768,0.6484893380784043,0.7849306800212724,0.20699702860912164,0.6484893380784043,False
aggregation,0.12,0.02,0.9396037080005044,18,0.03426395939086294,761,0.641564967207052,0.780257004897068,0.20558699751973553,0.641564967207052,False
aggregation,0.12,0.05,0.9260182079960941,18,0.06472081218274112,737,0.6384713034244164,0.7787047860730932,0.18746066914733386,0.6384713034244164,False
aggregation,0.12,0.1,2.217085958000098,15,0.11294416243654823,699,0.6253986504112196,0.7642648215512104,0.2391406044335049,0.6253986504112196,False
aggregation,0.1,0.1,0.8047140000053332,25,0.11928934010152284,694,0.3377171811523398,0.6722956401270329,0.3097308738553642,0.3377171811523398,False
aggregation,0.1,0.05,0.8812052079956629,26,0.07614213197969544,728,0.3348275604687252,0.6778978060882651,0.31598225946909636,0.3348275604687252,False
aggregation,0.1,0.0,0.8886086660058936,29,0.0266497461928934,767,0.3328788231122163,0.6828724236895193,0.307811941042705,0.3328788231122163,False
aggregation,0.1,0.02,0.9401079159943038,28,0.046954314720812185,751,0.3326582456358121,0.6808784915750119,0.30805470158338893,0.3326582456358121,False
aggregation,0.1,0.005,0.7322719160001725,29,0.031725888324873094,763,0.33195914472545407,0.6809930489313382,0.3062657997071995,0.33195914472545407,False
aggregation,0.1,0.01,1.1966963750019204,29,0.03680203045685279,759,0.33161637659621723,0.6799958108763332,0.3039995826465215,0.33161637659621723,False
aggregation,0.08,0.1,0.7934517079993384,39,0.12563451776649745,689,0.1868880442855773,0.6011488617399743,0.3267825884589863,0.1868880442855773,False
aggregation,0.08,0.05,0.7360177500013378,42,0.0799492385786802,725,0.18390034665562863,0.609638637351731,0.31866325729058054,0.18390034665562863,False
aggregation,0.08,0.02,1.9027119590027723,44,0.05456852791878172,745,0.1800756725065496,0.6112770292199733,0.30768124094337646,0.1800756725065496,False
aggregation,0.08,0.0,0.4686769580002874,46,0.030456852791878174,764,0.17932165567689975,0.6132531177584232,0.30014603751783187,0.17932165567689975,False
aggregation,0.08,0.005,1.235902291999082,45,0.03680203045685279,759,0.17881639958994663,0.6120782757275156,0.3090803353718753,0.17881639958994663,False
aggregation,0.08,0.01,2.545164499999373,45,0.04187817258883249,755,0.17836395775199165,0.6109774388748652,0.3074345821172277,0.17836395775199165,False
